heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,31,10,8,0,44,158,0,2
Melhor Melhora,31,10,9,0,56,189,0,2
Melhor Melhora,100,10,0,1,93,526,0,2
Melhor Melhora,100,10,1,1,117,483,0,2
Melhor Melhora,100,10,2,1,93,468,0,2
Melhor Melhora,100,10,3,2,94,476,0,2
Melhor Melhora,100,10,4,1,142,550,0,2
Melhor Melhora,100,10,5,1,93,465,0,2
Melhor Melhora,100,10,6,1,94,548,0,2
Melhor Melhora,100,10,7,1,98,450,0,2
Melhor Melhora,100,10,8,1,106,502,0,2
Melhor Melhora,100,10,9,0,88,490,0,2
Melhor Melhora,89,20,0,1,88,223,0,2
Melhor Melhora,89,20,1,1,95,221,0,2
Melhor Melhora,89,20,2,1,123,222,0,2
Melhor Melhora,89,20,3,1,94,242,0,2
Melhor Melhora,89,20,4,1,94,242,0,2
Melhor Melhora,89,20,5,1,97,252,0,2
Melhor Melhora,89,20,6,1,97,248,0,2
Melhor Melhora,89,20,7,1,93,255,0,2
Melhor Melhora,89,20,8,1,89,244,0,2
Melhor Melhora,89,20,9,1,96,228,0,2
Melhor Melhora,400,20,0,14,419,1007,0,2
Melhor Melhora,400,20,1,17,532,1036,0,2
Melhor Melhora,400,20,2,11,350,943,0,2
Melhor Melhora,400,20,3,12,396,1050,0,2
Melhor Melhora,400,20,4,14,433,1003,0,2
Melhor Melhora,400,20,5,14,430,964,0,2
Melhor Melhora,400,20,6,12,389,994,0,2
Melhor Melhora,400,20,7,12,392,989,0,2
Melhor Melhora,400,20,8,15,401,1008,0,2
Melhor Melhora,400,20,9,13,403,1005,0,2
Melhor Melhora,353,50,0,13,371,358,0,2
Melhor Melhora,353,50,1,13,380,355,0,2
Melhor Melhora,353,50,2,13,379,367,0,2
Melhor Melhora,353,50,3,14,386,371,0,2
Melhor Melhora,353,50,4,15,412,365,0,2
Melhor Melhora,353,50,5,14,394,374,0,2
Melhor Melhora,353,50,6,13,383,357,0,2
Melhor Melhora,353,50,7,13,393,377,0,2
Melhor Melhora,353,50,8,14,379,367,0,2
Melhor Melhora,353,50,9,14,387,365,0,2
Melhor Melhora,2500,50,0,436,2590,2481,0,2
Melhor Melhora,2500,50,1,438,2480,2516,0,2
Melhor Melhora,2500,50,2,404,2347,2491,0,2
Melhor Melhora,2500,50,3,425,2340,2529,0,2
Melhor Melhora,2500,50,4,387,2340,2517,0,2
Melhor Melhora,2500,50,5,459,2700,2485,0,2
Melhor Melhora,2500,50,6,438,2464,2529,0,2
Melhor Melhora,2500,50,7,399,2462,2560,0,2
Melhor Melhora,2500,50,8,450,2784,2542,0,2
Melhor Melhora,2500,50,9,425,2565,2520,0,2
Melhor Melhora,31,10,0,0,34,142,0,3
Melhor Melhora,31,10,1,0,37,181,0,3
Melhor Melhora,31,10,2,0,32,151,0,3
Melhor Melhora,31,10,3,0,38,127,0,3
Melhor Melhora,31,10,4,0,34,164,0,3
Melhor Melhora,31,10,5,0,45,184,0,3
Melhor Melhora,31,10,6,0,32,187,0,3
Melhor Melhora,31,10,7,0,60,174,0,3
Melhor Melhora,31,10,8,0,35,180,0,3
Melhor Melhora,31,10,9,0,37,208,0,3
Melhor Melhora,100,10,0,1,113,551,0,3
Melhor Melhora,100,10,1,2,157,504,0,3
Melhor Melhora,100,10,2,1,91,531,0,3
Melhor Melhora,100,10,3,1,102,480,0,3
Melhor Melhora,100,10,4,0,89,496,0,3
Melhor Melhora,100,10,5,1,102,546,0,3
Melhor Melhora,100,10,6,1,139,514,0,3
Melhor Melhora,100,10,7,1,119,489,0,3
Melhor Melhora,100,10,8,1,91,518,0,3
Melhor Melhora,100,10,9,1,91,485,0,3
Melhor Melhora,89,20,0,1,99,257,0,3
Melhor Melhora,89,20,1,1,101,238,0,3
Melhor Melhora,89,20,2,1,96,237,0,3
Melhor Melhora,89,20,3,1,96,227,0,3
Melhor Melhora,89,20,4,1,100,218,0,3
Melhor Melhora,89,20,5,1,97,245,0,3
Melhor Melhora,89,20,6,1,106,239,0,3
Melhor Melhora,89,20,7,1,106,245,0,3
Melhor Melhora,89,20,8,1,95,221,0,3
Melhor Melhora,89,20,9,1,92,246,0,3
Melhor Melhora,400,20,0,22,620,984,0,3
Melhor Melhora,400,20,1,12,383,1040,0,3
Melhor Melhora,400,20,2,14,426,1073,0,3
Melhor Melhora,400,20,3,12,361,974,0,3
Melhor Melhora,400,20,4,13,366,996,0,3
Melhor Melhora,400,20,5,12,368,1033,0,3
Melhor Melhora,400,20,6,22,607,1021,0,3
Melhor Melhora,400,20,7,18,438,1083,0,3
Melhor Melhora,400,20,8,13,382,1004,0,3
Melhor Melhora,400,20,9,12,370,981,0,3
Melhor Melhora,353,50,0,15,396,374,0,3
Melhor Melhora,353,50,1,12,384,351,0,3
Melhor Melhora,353,50,2,13,384,370,0,3
Melhor Melhora,353,50,3,14,409,386,0,3
Melhor Melhora,353,50,4,15,399,360,0,3
Melhor Melhora,353,50,5,24,480,362,0,3
Melhor Melhora,353,50,6,13,384,358,0,3
Melhor Melhora,353,50,7,13,384,365,0,3
Melhor Melhora,353,50,8,13,398,373,0,3
Melhor Melhora,353,50,9,14,397,370,0,3
Melhor Melhora,2500,50,0,434,2654,2484,0,3
Melhor Melhora,2500,50,1,397,2380,2471,0,3
Melhor Melhora,2500,50,2,390,2389,2470,0,3
Melhor Melhora,2500,50,3,429,2621,2462,0,3
Melhor Melhora,2500,50,4,472,2918,2544,0,3
Melhor Melhora,2500,50,5,459,2781,2534,0,3
Melhor Melhora,2500,50,6,453,2759,2510,0,3
Melhor Melhora,2500,50,7,385,2391,2495,0,3
Melhor Melhora,2500,50,8,408,2531,2505,0,3
Melhor Melhora,2500,50,9,408,2514,2548,0,3
Melhor Melhora,31,10,0,0,42,187,0,4
Melhor Melhora,31,10,1,0,35,161,0,4
Melhor Melhora,31,10,2,0,49,186,0,4
Melhor Melhora,31,10,3,0,31,157,0,4
Melhor Melhora,31,10,4,0,33,156,0,4
Melhor Melhora,31,10,5,0,70,165,0,4
Melhor Melhora,31,10,6,0,44,154,0,4
Melhor Melhora,31,10,7,0,70,148,0,4
Melhor Melhora,31,10,8,0,36,154,0,4
Melhor Melhora,31,10,9,0,42,172,0,4
Melhor Melhora,100,10,0,2,180,465,0,4
